icao_id,name,latitude,longitude,type
KOXR,Oxnard Arpt,34.20008,-119.20416,METAR|TAF
KOXV,Knoxville Muni,41.29843,-93.1114,METAR
KOYE,South Timbalier Blk 52,28.8669,-90.4911,METAR
KOYM,St Marys Muni,41.41179,-78.51314,METAR
KOZA,Ozona Muni,30.73123,-101.20332,METAR
KOZR,Ozark/Cairns AAF,31.27673,-85.7105,METAR|TAF
KOZS,Camdenton Mem,37.97448,-92.68969,METAR
KOZW,Howell/Hardy Arpt,42.63266,-83.98542,METAR
KPAE,Everett/Paine Fld,47.92323,-122.28308,METAR|TAF
KPAH,Paducah/Barkley Rgnl,37.06523,-88.77932,METAR|TAF
KPAM,Tyndall AFB,30.071,-85.577,METAR|TAF
KPAN,Payson Arpt,34.25513,-111.33792,METAR
KPAO,Palo Alto Arpt,37.458,-122.112,METAR
KPAT,Pathfinder Hill,42.56,-106.85,METAR
KPBF,Pine Bluff/Grider Fld,34.17981,-91.93444,METAR|TAF
KPBG,Plattsburgh Intl,44.63922,-73.46313,METAR|TAF
KPBH,Phillips/Price Cnty,45.70637,-90.40517,METAR
KPBI,Palm Beach Intl,26.68511,-80.09918,METAR|TAF
KPBM,South Timbalier Blk 232,28.3839,-90.201,METAR
KPBX,Pikeville/Pike Cnty,37.55871,-82.56741,METAR
KPCD,Perryville Muni,37.8749,-89.8582,METAR
KPCM,Plant City Arpt,28.00129,-82.15933,METAR
KPCW,Port Clinton/Erie-Ottawa Arpt,41.51878,-82.86918,METAR
KPCZ,Waupaca Muni,44.33424,-89.02028,METAR
KPDC,Prairie Du Chien Muni,43.01937,-91.12118,METAR
KPDK,Atlanta/Dekalb-Peachtree Arpt,33.87835,-84.29801,METAR|TAF
KPDT,Pendleton/E Oregon Rgnl,45.69751,-118.83445,METAR|TAF
KPDX,Portland Intl,45.59578,-122.60917,METAR|TAF
KPEA,Pella Muni,41.39895,-92.94312,METAR
KPEO,Penn Yan Arpt,42.64405,-77.05284,METAR
KPEQ,Pecos Muni,31.38205,-103.51174,METAR|TAF
KPEX,Paynesville Muni,45.37246,-94.73876,METAR
KPEZ,Pleasanton Muni,28.9561,-98.5184,METAR
KPGA,Page Muni,36.92111,-111.44874,METAR|TAF
KPGD,Punta Gorda Arpt,26.91847,-81.9939,METAR|TAF
KPGL,Pascagoula / Ja,30.4,-88.48,METAR
KPGV,Greenville/Pitt Arpt,35.6374,-77.38507,METAR|TAF
KPHD,New Philadelphia/Clever Fld,40.47031,-81.42176,METAR
KPHF,Newport News/Williamsburg Intl,37.13216,-76.494,METAR|TAF
KPHG,Phillipsburg Muni,39.73433,-99.31786,METAR
KPHL,Philadelphia Intl,39.87328,-75.22682,METAR|TAF
KPHN,Port Huron/St Clair Cnty,42.9103,-82.53317,METAR
KPHP,Philip Muni,44.05099,-101.60138,METAR
KPHT,Paris/Henry Cnty,36.33218,-88.38706,METAR
KPHX,Phoenix/Sky Harbor Intl,33.42779,-112.00366,METAR|TAF
KPIA,Peoria Intl,40.66747,-89.68418,METAR|TAF
KPIB,Hattiesburg/Laurel Rgnl,31.47268,-89.33835,METAR|TAF
KPIE,St Petersburg-Clearwater Intl,27.91256,-82.68555,METAR|TAF
KPIH,Pocatello Rgnl,42.91969,-112.57233,METAR|TAF
KPIL,Port Isabel/Cameron Cnty,26.15966,-97.33784,METAR
KPIM,Pine Mountain/Harris Cnty,32.84206,-84.87656,METAR
KPIN,Piney Creek,44.53,-106.82,METAR
KPIR,Pierre Muni,44.38191,-100.28643,METAR|TAF
KPIT,Pittsburgh Intl,40.48139,-80.2083,METAR|TAF
KPJC,Zelienople Muni,40.80093,-80.1624,METAR
KPKB,Parkersburg/Mid Ohio Valley Rgnl,39.33948,-81.4438,METAR|TAF
KPKD,Park Rapids/Konshok Fld,46.89713,-95.06948,METAR
KPKV,Port Lavaca/Calhoun Cnty,28.64988,-96.67987,METAR
KPLD,Portland Muni,40.45318,-84.9848,METAR
KPLN,Pellston Rgnl,45.56441,-84.7929,METAR|TAF
KPLR,Pell City/St Clair Cnty,33.56079,-86.2463,METAR
KPLU,Tacoma/Pierce Cnty,47.10048,-122.28526,METAR
KPMD,Palmdale Rgnl,34.62945,-118.08309,METAR|TAF
KPMH,Portsmouth Rgnl,38.8387,-82.84935,METAR
KPMP,Pompano Beach Arpt,26.24636,-80.11104,METAR
KPMU,Panola Cnty,34.36555,-89.89045,METAR
KPMV,Plattsmouth Muni,40.94459,-95.91241,METAR
KPNA,Pinedale/Wentz Fld,42.79289,-109.80514,METAR|TAF
KPNC,Ponca City Rgnl,36.73689,-97.10236,METAR|TAF
KPNE,Philadelphia/NE Arpt,40.07893,-75.01334,METAR|TAF
KPNM,Princeton Arpt,45.556,-93.608,METAR
KPNS,Pensacola Intl,30.47797,-87.18686,METAR|TAF
KPNT,Pontiac Muni,40.92328,-88.62129,METAR
KPOB,Pope AAF,35.175,-79.008,METAR|TAF
KPOC,La Verne/Brackett Fld,34.09283,-117.77946,METAR
KPOE,Fort Polk AAF,31.047,-93.194,METAR|TAF
KPOF,Poplar Bluff Muni,36.76973,-90.32241,METAR
KPOU,Poughkeepsie/Hudson Valley Rgnl,41.62574,-73.88155,METAR|TAF
KPOV,Ravenna/Portage Cnty,41.20903,-81.2479,METAR
KPOY,Powell Muni,44.86412,-108.79,METAR
KPPA,Pampa/Lefors Fld,35.61391,-100.99725,METAR
KPPF,Parsons/Tri City Arpt,37.32814,-95.50445,METAR
KPPO,La Porte Muni,41.57049,-86.73334,METAR
KPPQ,Pittsfield/Penstone Muni,39.63911,-90.78184,METAR
KPQI,Presque Isle Intl,46.697,-68.054,METAR|TAF
KPQL,Pascagoula/Lott Intl,30.46305,-88.53156,METAR
KPQN,Pipestone Muni,43.98538,-96.29765,METAR
KPRB,Paso Robles Muni,35.66935,-120.62916,METAR|TAF
KPRC,Prescott/Love Fld,34.64914,-112.42233,METAR|TAF
KPRG,Paris/Edgar Cnty,39.69817,-87.66694,METAR
KPRN,Greenville/Crenshaw Mem,31.84674,-86.6141,METAR
KPRO,Perry Muni,41.8278,-94.16375,METAR
KPRS,Presidio/Lely Intl,29.63459,-104.35848,METAR
KPRX,Paris/Cox Fld,33.63595,-95.45145,METAR
KPSB,Philipsburg/Mid State Arpt,40.887,-78.083,METAR
KPSC,Pasco/Tri Cities Arpt,46.2695,-119.11817,METAR|TAF
KPSF,Pittsfield Muni,42.42685,-73.28906,METAR|TAF
KPSK,Dublin/New River Valley Arpt,37.13366,-80.67892,METAR
KPSM,Portsmouth Intl,43.06769,-70.81266,METAR|TAF
KPSN,Palestine Muni,31.77841,-95.70478,METAR
KPSO,Pagosa Springs/Stevens Fld,37.29095,-107.05568,METAR
KPSP,Palm Springs Intl,33.82216,-116.50432,METAR|TAF
KPSX,Palacios Muni,28.7248,-96.25353,METAR
KPTB,Petersburg/Dinwiddie Cnty,37.18033,-77.50807,METAR
KPTD,Potsdam Muni,44.67571,-74.94689,METAR
KPTK,Pontiac/Oakland Intl,42.66315,-83.410018,METAR|TAF
KPTN,Patterson/Williams Mem,29.71003,-91.33811,METAR
KPTS,Pittsburg/Atkinson Muni,37.45118,-94.73223,METAR
KPTT,Pratt Rgnl,37.70688,-98.74531,METAR
KPTV,Porterville Muni,36.02735,-119.06294,METAR
KPTW,Pottstown/Heritage Fld,40.23802,-75.55486,METAR
KPUB,Pueblo Mem Arpt,38.28868,-104.5057,METAR|TAF
KPUC,Price/Buck Fld,39.60886,-110.75547,METAR
KPUJ,Dallas/Paulding Cnty,33.90846,-84.93687,METAR
KPUM,Pumpkin Vine,41.05,-105.46,METAR
KPUW,Pullman/Moscow Rgnl,46.74377,-117.11582,METAR|TAF
KPVB,Platteville Muni,42.69092,-90.44129,METAR
KPVC,Provincetown Muni,42.07433,-70.21827,METAR
KPVD,Providence/Green Mem,41.72252,-71.4325,METAR|TAF
KPVE,Lexington/Beech River Rgnl,35.6592,-88.19292,METAR
KPVF,Placerville Arpt,38.72221,-120.75702,METAR
KPVG,Portsmouth/Hampton Roads Exec,36.78241,-76.45198,METAR
KPVJ,Pauls Valley Muni,34.70412,-97.22114,METAR
KPVU,Provo Muni,40.22403,-111.72524,METAR|TAF
KPVW,Plainview/Hale Cnty,34.169,-101.723,METAR|TAF
KPWA,Oklahoma City/Wiley Post Arpt,35.54113,-97.64724,METAR
KPWC,Pine River Rgnl,46.72658,-94.38486,METAR
KPWD,Plentywood/Sher-Wood Arpt,48.79116,-104.52532,METAR
KPWG,Mc Gregor Exec,31.4891,-97.3202,METAR
KPWK,Chicago Exec,42.12076,-87.9048,METAR
KPWM,Portland Intl,43.64244,-70.30441,METAR|TAF
KPWT,Bremerton Arpt,47.49416,-122.7594,METAR|TAF
KPXE,Perry/Houston Cnty,32.5072,-83.76565,METAR
KPYM,Plymouth Muni,41.90852,-70.72784,METAR
KPYX,Perryton/Ochiltree Cnty,36.41032,-100.7514,METAR
KPZQ,Rogers City/Presque Isle Arpt,45.4085,-83.81197,METAR
KPZZ,Ship Shoal 241,28.4344,-91.0344,METAR
KQVT,MIL,-99.99,-99.99,METAR
KQWK,MIL,-99.99,-99.99,METAR
KRAC,Racine/Batten Intl,42.75857,-87.8178,METAR
KRAL,Riverside Muni,33.95283,-117.43523,METAR
KRAP,Rapid City Rgnl,44.04583,-103.05444,METAR|TAF
KRAS,Port Aransas/Mustang Beach Arpt,27.80835,-97.08532,METAR
KRAW,Warsaw Muni,38.34844,-93.34357,METAR
KRBD,Dallas/Executive Arpt,32.67818,-96.86772,METAR
KRBG,Roseburg Rgnl,43.23366,-123.35776,METAR|TAF
KRBL,Red Bluff Muni,40.15187,-122.25478,METAR|TAF
KRBO,Robstown/Nueces Cnty,27.77807,-97.68782,METAR
KRBW,Walterboro/Lowcountry Rgnl,32.921,-80.64,METAR
KRCA,Ellsworth AFB,44.155,-103.118,METAR|TAF
KRCE,Yukon/Page Muni,35.49706,-97.82554,METAR
KRCM,Warrensburg Arpt,38.78548,-93.80577,METAR
KRCR,Rochester/Fulton Cnty,41.06506,-86.18641,METAR
KRCV,Del Norte Muni,37.70918,-106.35493,METAR
KRCX,Ladysmith/Rusk Cnty,45.49345,-90.99851,METAR
KRCZ,Rockingham/Richmond Cnty,34.89547,-79.75756,METAR
KRDD,Redding Muni,40.51461,-122.29771,METAR|TAF
KRDG,Reading/Spaatz Fld,40.37344,-75.95925,METAR|TAF
KRDK,Red Oak Muni,41.01073,-95.26222,METAR
KRDM,Redmond Muni,44.25581,-121.14072,METAR|TAF
KRDR,Grand Forks AFB,47.9477,-97.40288,METAR|TAF
KRDU,Raleigh-Durham Intl,35.89228,-78.78196,METAR|TAF
KREE,Lubbock/Reese Aprk,33.595,-102.042,METAR
KREG,Gonzales/Louisiana Rgnl,30.17559,-90.93974,METAR
KREO,Rome/State Arpt,42.59017,-117.86457,METAR
KRFD,Rockford Intl,42.19149,-89.0876,METAR|TAF
KRFI,Henderson/Rusk Cnty,32.14415,-94.85388,METAR
KRGA,Richmond/Central Kentucky Rgnl,37.63053,-84.32902,METAR|TAF
KRGK,Red Wing Rgnl,44.59265,-92.48439,METAR|TAF
KRHI,Rhinelander/Oneida Cnty,45.63147,-89.48223,METAR|TAF
KRHP,Andrews/W Carolina Rgnl,35.19393,-83.86182,METAR
KRHV,San Jose/Reid-Hillview Arpt,37.3331,-121.81998,METAR
KRIC,Richmond Intl,37.51152,-77.32337,METAR|TAF
KRID,Richmond Muni,39.75791,-84.83594,METAR
KRIL,Rifle/Garfield Cnty,39.52792,-107.71967,METAR|TAF
KRIM,Rim,43.11,-110.32,METAR
KRIV,Riverside/March ARB,33.878,-117.244,METAR|TAF
KRIW,Riverton Rgnl,43.06218,-108.44705,METAR|TAF
KRKD,Rockland/Knox Cnty,44.06111,-69.10137,METAR|TAF
KRKP,Rockport/Aransas Cnty,28.08366,-97.04669,METAR
KRKR,Poteau/Kerr Arpt,35.01868,-94.62017,METAR
KRKS,Rock Springs/SW Wyoming Rgnl,41.59466,-109.0529,METAR|TAF
KRKW,Rockwood Muni,35.922,-84.689,METAR
KRLD,Richland Arpt,46.30859,-119.30581,METAR
KRME,Rome/Griffiss Intl,43.22417,-75.39563,METAR|TAF
KRMG,Rome/Russell Arpt,34.34834,-85.16157,METAR
KRMN,Stafford Rgnl,38.39413,-77.45235,METAR
KRMY,Marshall/Brooks Fld,42.25238,-84.95259,METAR
KRNC,McMinnville/Warren Cnty,35.69914,-85.84019,METAR
KRND,Randolph AFB,29.537,-98.268,METAR|TAF
KRNH,New Richmond Muni,45.14764,-92.53352,METAR|TAF
KRNM,Ramona Arpt,33.03798,-116.91597,METAR
KRNO,Reno/Tahoe Intl,39.50768,-119.76828,METAR|TAF
KRNP,Owosso Community Arpt,42.99368,-84.1347,METAR
KRNT,Renton Muni,47.49512,-122.21443,METAR
KRNV,Cleveland Muni,33.76197,-90.75904,METAR
KROA,Roanoke Rgnl,37.31719,-79.97369,METAR|TAF
KROC,Rochester Intl Arpt,43.11723,-77.67539,METAR|TAF
KROG,Rogers Muni/Carter Fld,36.3749,-94.10777,METAR|TAF
KROS,Rush City Rgnl,45.69624,-92.95427,METAR
KROW,Roswell/Ind Arpt,33.30736,-104.50817,METAR|TAF
KROX,Roseau/Billberg Fld,48.85601,-95.69487,METAR
KRPD,Rice Lake Rgnl,45.41861,-91.7764,METAR
KRPE,Sabine Pass,29.7,-93.95,METAR
KRPH,Graham Muni,33.10955,-98.55374,METAR
KRPJ,Rochelle/Kontz Fld,41.89058,-89.08175,METAR
KRPX,Roundup Arpt,46.475,-108.542,METAR
KRQB,Big Rapids/Roben Hood Arpt,43.722,-85.498,METAR
KRQE,Window Rock Arpt,35.65708,-109.06028,METAR
KRQO,El Reno Rgnl,35.47092,-98.00605,METAR
KRRK,Rooster Rock,45.54,-122.23,METAR
KRRL,Merrill Muni,45.19846,-89.71002,METAR
KRRT,Warroad Intl,48.93181,-95.34049,METAR
KRSL,Russell Muni,38.87252,-98.80931,METAR|TAF
KRSN,Ruston Rgnl,32.5159,-92.58991,METAR
KRSP,Camp David,39.646,-77.468,METAR
KRST,Rochester Intl,43.90399,-92.49208,METAR|TAF
KRSV,Robinson Muni,39.0136,-87.64844,METAR
KRSW,Ft Myers/SW Florida Intl,26.53805,-81.75672,METAR|TAF
KRTN,Raton/Crews Fld,36.74178,-104.50764,METAR
KRTS,Reno/Stead Arpt,39.66579,-119.87306,METAR
KRUE,Russellville Rgnl,35.25732,-93.09499,METAR
KRUG,Rugby Muni,48.389,-100.025,METAR
KRUQ,Salisbury/Rowan Cnty,35.64415,-80.52357,METAR
KRUT,Rutland/S Vermont Rgnl,43.52997,-72.95165,METAR|TAF
KRVF,Twin Bridges Arpt,45.534,-112.303,METAR
KRVJ,Reidsville/Smith Fld,32.059,-82.153,METAR
KRVL,Reedsville/Mifflin Cnty,40.67677,-77.62507,METAR
KRVS,Tulsa/Jones Arpt,36.04243,-95.99015,METAR|TAF
KRWF,Redwood Falls Muni,44.54827,-95.08042,METAR|TAF
KRWI,Rocky Mount/Wilson Rgnl,35.85022,-77.8951,METAR|TAF
KRWL,Rawlins Muni,41.80647,-107.1952,METAR|TAF
KRWV,Caldwell Muni,30.51615,-96.7051,METAR
KRXE,Rexburg/Madison Cnty,43.83212,-111.80752,METAR
KRYM,Camp Ripley/Miller AAF,46.08784,-94.35299,METAR
KRYN,Tucson/Ryan Fld,32.14176,-111.17666,METAR
KRYT,Fountain Dale,39.734,-77.43,METAR
KRYV,Watertown Muni,43.17018,-88.72505,METAR
KRYW,Lago Vista/Allen Arpt,30.498,-97.969,METAR
KRYY,Marietta/Cobb Cnty,34.01459,-84.5964,METAR|TAF
KRZL,Rensselaer/Jasper Cnty,40.94877,-87.1851,METAR
KRZN,Siren/Burnett Cnty,45.82293,-92.37059,METAR
KRZR,Cleveland Rgnl,35.20704,-84.80045,METAR
KRZT,Chillicothe/Ross Cnty,39.44023,-83.0209,METAR
KSAA,Saratoga/Shively Fld,41.447,-106.815,METAR
KSAC,Sacramento Exec,38.50658,-121.49604,METAR|TAF
KSAD,Safford Rgnl,32.85654,-109.63602,METAR
KSAF,Santa Fe Cnty Muni,35.61096,-106.09573,METAR|TAF
KSAN,San Diego Intl Arpt,32.73645,-117.19727,METAR|TAF
KSAR,Sparta/Hunter Fld,38.14625,-89.70247,METAR
KSAT,San Antonio Intl,29.54429,-98.48394,METAR|TAF
KSAV,Savannah Intl,32.13133,-81.2023,METAR|TAF
KSAW,Marquette/Sawyer Intl,46.341,-87.395,METAR|TAF
KSAZ,Staples Muni,46.37846,-94.80165,METAR
KSBA,Santa Barbara Muni,34.42411,-119.84249,METAR|TAF
KSBD,San Bernardino Intl,34.09,-117.247,METAR|TAF
KSBM,Sheboygan Cnty Mem,43.77479,-87.84902,METAR|TAF
KSBN,South Bend Rgnl,41.70722,-86.31629,METAR|TAF
KSBO,Swainsboro/E Georgia Rgnl,32.61109,-82.37019,METAR
KSBP,San Luis Obispo/San Luis Cnty,35.23815,-120.64405,METAR|TAF
KSBS,Steamboat Springs/Adams Fld,40.5153,-106.86767,METAR
KSBX,Shelby/Toole Cnty Arpt,48.541,-111.871,METAR
KSBY,Salisbury/Ocean City,38.3409,-75.51324,METAR|TAF
KSCD,Sylacauga Muni,33.17322,-86.29329,METAR
KSCF,South Marsh 286,29.116,-91.871,METAR
KSCH,Schenectady Cnty,42.84988,-73.93011,METAR
KSCK,Stockton Metro,37.88998,-121.22639,METAR|TAF
KSCR,Siler City Muni,35.70582,-79.50514,METAR
KSCX,Oneida/Scott Muni,36.4553,-84.584,METAR
KSDA,Shenandoah Muni,40.75329,-95.4112,METAR
KSDB,Sandberg,34.7433,-118.7252,METAR
KSDC,Williamson-Sodus Arpt,43.23553,-77.12006,METAR
KSDF,Louisville Intl,38.17739,-85.73075,METAR|TAF
KSDL,Scottsdale Muni,33.61235,-111.92317,METAR|TAF
KSDM,San Diego/Brown Fld,32.57583,-116.99392,METAR
KSDY,Sidney/Richland Muni,47.70291,-104.19512,METAR|TAF
KSEA,Seattle-Tacoma Intl,47.44467,-122.31442,METAR|TAF
KSEE,San Diego/Gillespie Fld,32.82733,-116.97374,METAR
KSEF,Sebring Rgnl,27.45529,-81.34151,METAR
KSEG,Selinsgrove/Penn Valley Arpt,40.81929,-76.86583,METAR
KSEM,Selma/Craig Fld,32.33672,-86.98364,METAR
KSEP,Stephenville/Clark Rgnl,32.21503,-98.17933,METAR
KSEQ,Seguin/Randolph AUX,29.566,-97.908,METAR
KSET,St Charles/Smartt Arpt,38.93044,-90.43291,METAR
KSEZ,Sedona Arpt,34.84674,-111.78842,METAR|TAF
KSFB,Sanford Intl,28.77952,-81.24355,METAR|TAF
KSFF,Spokane/Felts Fld,47.68575,-117.32142,METAR|TAF
KSFM,Sanford Rgnl,43.38756,-70.71539,METAR
KSFO,San Francisco Intl,37.61961,-122.36561,METAR|TAF
KSFQ,Suffolk Muni,36.68255,-76.60132,METAR
KSFY,Savanna/Tri-Township Arpt,42.04544,-90.11011,METAR
KSFZ,Pawtucket/N Central State Arpt,41.91682,-71.49239,METAR
KSGE,Sage,41.79,-110.51,METAR
KSGF,Springfield Muni,37.23982,-93.38995,METAR|TAF
KSGH,Springfield Muni,39.83581,-83.84425,METAR
KSGJ,St Augustine Arpt,29.9592,-81.34105,METAR|TAF
KSGR,Houston/Sugar Land Rgnl,29.61971,-95.65748,METAR|TAF
KSGS,South St Paul Muni,44.86005,-93.03205,METAR
KSGT,Stuttgart Muni,34.59983,-91.57633,METAR
KSGU,Saint George Muni,37.04441,-113.50342,METAR|TAF
KSHC,Shute Creek,41.93,-109.97,METAR
KSHD,Staunton/Shenandoah Valley Rgnl,38.26014,-78.90133,METAR
KSHL,Sheldon Muni,43.20821,-95.83537,METAR
KSHM,Schriever AFB,38.8,-104.52,METAR
KSHN,Shelton/Sanderson Fld,47.23843,-123.14151,METAR
KSHP,Sheppard AFB,33.967,-98.483,TAF
KSHR,Sheridan Cnty Arpt,44.76031,-106.97413,METAR|TAF
KSHV,Shreveport Rgnl,32.44729,-93.82439,METAR|TAF
KSIB,Sibley Peak,42.44,-105.03,METAR
KSIF,Eden/Shiloh Arpt,36.44075,-79.85437,METAR
KSIK,Sikeston Arpt,36.90274,-89.55775,METAR
KSIY,Montague/Siskiyou Cnty,41.77373,-122.46826,METAR
KSJC,San Jose Intl Arpt,37.35938,-121.92444,METAR|TAF
KSJN,St Johns Ind Arpt,34.51839,-109.38006,METAR
KSJS,Prestonburg/Big Sandy Rgnl,37.74891,-82.64134,METAR|TAF
KSJT,San Angelo/Mathis Fld,31.35171,-100.49477,METAR|TAF
KSJX,Beaver Island Arpt,45.69285,-85.56624,METAR
KSKA,Spokane/Fairchild AFB,47.612,-117.679,METAR|TAF
KSKF,Lackland AFB/Kelly Fld,29.392,-98.581,METAR|TAF
KSKL,Skyline,41.13,-106.57,METAR
KSKX,Taos Rgnl,36.45837,-105.67519,METAR
KSLB,Storm Lake Muni,42.59724,-95.23992,METAR
KSLC,Salt Lake City Intl,40.7707,-111.96503,METAR|TAF
KSLE,Salem Muni,44.90489,-123.00104,METAR|TAF
KSLG,Siloam Springs/Smith Fld,36.19414,-94.488,METAR
KSLH,Cheboygan Cnty Arpt,45.6523,-84.52021,METAR
KSLI,Los Alamitos AAF,33.796,-118.042,METAR|TAF
KSLK,Saranac Lake/Adirondack Rgnl,44.3928,-74.20286,METAR|TAF
KSLN,Salina Rgnl,38.77999,-97.64456,METAR|TAF
KSLO,Salem/Leckrone Arpt,38.64462,-88.96121,METAR
KSLR,Sulphur Springs Muni,33.16149,-95.61888,METAR
KSMD,Fort Wayne/Smith Fld,41.14397,-85.14916,METAR
KSME,Somerset/Lake Cumberland Rgnl,37.05286,-84.6141,METAR|TAF
KSMF,Sacramento Intl,38.70069,-121.59479,METAR|TAF
KSMN,Salmon/Lemhi Cnty,45.12828,-113.88329,METAR|TAF
KSMO,Santa Monica Muni,34.02099,-118.44713,METAR|TAF
KSMP,Stampede Pass,47.27643,-121.33826,METAR
KSMQ,Somerville/Somerset Arpt,40.62407,-74.669,METAR
KSMS,Sumter Muni,34.0003,-80.35819,METAR
KSMX,Santa Maria/Hancock Fld,34.89403,-120.45216,METAR|TAF
KSNA,Santa Ana/Wayne Arpt,33.67976,-117.86745,METAR|TAF
KSNC,Chester Arpt,41.383,-72.506,METAR
KSNH,Savannah/Hardin Cnty,35.17311,-88.21456,METAR
KSNK,Snyder/Winston Fld,32.69168,-100.95052,METAR
KSNL,Shawnee Rgnl,35.36109,-96.94452,METAR
KSNS,Salinas Muni,36.66352,-121.60929,METAR|TAF
KSNT,Stanley/Sawtooth Ranger Stn,44.17079,-114.92686,METAR
KSNY,Sidney/Carr Fld,41.09928,-102.98641,METAR|TAF
KSOA,Sonora Muni,30.58531,-100.65062,METAR|TAF
KSOP,Southern Pines/Moore Cnty,35.23708,-79.39212,METAR
KSOW,Show Low Muni,34.26862,-110.00194,METAR
KSPA,Spartanburg/Downtown Arpt,34.91057,-81.9589,METAR
KSPB,Scappoose Ind Arpk,45.76907,-122.86367,METAR
KSPD,Springfield/Comanche Nat Grassland,37.28344,-102.61378,METAR
KSPF,Spearfish/Clyde Fld,44.48114,-103.78794,METAR
KSPG,St Petersburg/Whitted Arpt,27.76846,-82.62569,METAR
KSPI,Springfield/Lincoln Capital Arpt,39.8453,-89.684,METAR|TAF
KSPK,Spanish Fork Muni,40.14966,-111.677,METAR
KSPL,South Padre Isl,26.072,-97.163,METAR
KSPR,Ship Shoal 178,28.599,-91.206,METAR
KSPS,Wichita Falls Rgnl,33.97855,-98.49297,METAR|TAF
KSPW,Spencer Muni,43.16823,-95.21011,METAR
KSQE,Ship Shoals 354,28.083,-90.819,METAR
KSQI,Sterling-Rock Falls Arpt,41.74321,-89.66547,METAR
KSQL,San Carlos Arpt,37.51192,-122.24829,METAR
KSRB,Sparta/Upper Cumberland Rgnl,36.05287,-85.53598,METAR|TAF
KSRC,Searcy Muni,35.21343,-91.73926,METAR
KSRE,Seminole Muni,35.271,-96.675,METAR
KSRQ,Sarasota-Bradenton Intl,27.40147,-82.55965,METAR|TAF
KSRR,Ruidoso Rgnl,33.46674,-105.52781,METAR
KSSC,Shaw AFB,33.978,-80.466,METAR|TAF
KSSF,San Antonio/Stinson Muni,29.33896,-98.47198,METAR|TAF
KSSI,Brunswick/McKinnon St Simons Arpt,31.15271,-81.39052,METAR|TAF
KSSM,Sault Ste Marie,46.47,-84.37,METAR
KSSU,White Sulphur S,37.77,-80.33,METAR
KSTC,St Cloud Rgnl,45.54415,-94.05165,METAR|TAF
KSTE,Stevens Point Muni,44.54374,-89.53469,METAR
KSTF,Starkville/Bryan Arpt,33.43257,-88.8506,METAR
KSTJ,St Joseph/Rosecrans Mem,39.76829,-94.90953,METAR|TAF
KSTK,Sterling Muni,40.61332,-103.26109,METAR
KSTL,St Louis/Lambert Intl,38.75245,-90.37341,METAR|TAF
KSTP,Saint Paul/Downtown Arpt,44.93235,-93.05586,METAR|TAF
KSTS,Santa Rosa/Schulz Arpt,38.5037,-122.811,METAR|TAF
KSTZ,South Timbalier,28.16,-90.67,METAR
KSUA,Stuart/Witham Fld,27.18154,-80.22522,METAR|TAF
KSUE,Sturgeon Bay/Door Cnty,44.847,-87.425,METAR
KSUN,Hailey/Friedman Mem,43.49691,-114.29235,METAR|TAF
KSUO,Rosebud/Sioux Tribal Arpt,43.259,-100.862,METAR
KSUS,St Louis/Spirit of St Louis Arpt,38.65753,-90.65575,METAR|TAF
KSUT,Southport/Cape Fear Rgnl,33.9292,-78.07223,METAR
KSUU,Fairfield/Travis AFB,38.25,-121.938,METAR|TAF
KSUW,Superior/Bong Arpt,46.68332,-92.09256,METAR
KSUX,Sioux City/Day Fld,42.39169,-96.37948,METAR|TAF
KSUZ,Benton/Saline Cnty,34.5862,-92.4802,METAR
KSVC,Silver City/Grant Cnty,32.63097,-108.14659,METAR
KSVE,Susanville Muni,40.37599,-120.57422,METAR
KSVH,Statesville Muni,35.76352,-80.94729,METAR
KSVN,Savannah/Hunter AAF,32.011,-81.131,METAR|TAF
KSVR,Salt Lake City/South Valley Rgnl,40.61961,-111.99019,METAR
KSWF,Newburgh/Stewart Intl,41.50447,-74.09988,METAR|TAF
KSWO,Stillwater Muni,36.16238,-97.0832,METAR|TAF
KSWW,Sweetwater/Avenger Fld,32.46883,-100.46686,METAR
KSXK,Maurice/Sioux Cnty Rgnl,42.98946,-96.16451,METAR
KSXS,Schell AFP,31.364,-85.846,METAR
KSXT,Sexton Summit,42.6,-123.366,METAR
KSXU,Santa Rosa/Route 66 Arpt,34.9355,-104.63661,METAR
KSYF,St Francis/Cheyenne Cnty,39.75832,-101.79273,METAR
KSYI,Shelbyville/Bomar Fld,35.5594,-86.4406,METAR
KSYM,Morehead-Rowan Cnty,38.21989,-83.58352,METAR|TAF
KSYN,Stanton Arpt,44.474,-93.014,METAR
KSYR,Syracuse/Hancock Intl,43.1111,-76.10384,METAR|TAF
KSZL,Whiteman AFB,38.736,-93.55,METAR|TAF
KSZT,Sandpoint Arpt,48.2945,-116.56747,METAR
KSZY,Selmer/Sibley Arpt,35.20644,-88.50119,METAR
KTAD,Trinidad/Stokes Arpt,37.26178,-104.33185,METAR
KTAH,Green Canyon Blk 641,27.326,-90.7142,METAR
KTAN,Taunton Muni,41.87562,-71.02083,METAR
KTAZ,Taylorville Muni,39.53504,-89.32941,METAR
KTBN,Waynesville-St Robert Rgnl,37.74447,-92.14471,METAR|TAF
KTBR,Statesboro Muni,32.48,-81.738,METAR
KTBX,Thermopolis/Boysen Pk,43.46441,-108.23816,METAR
KTCC,Tucumcari Muni,35.18052,-103.60144,METAR|TAF
